data/ca/42444/247173/500958566.html,Super 8 by Wyndham Marysville/Port Huron Area,"""I was underneath a family for the whole 4 days I was there that kept us up all night. The desk called me at 130 in the morning to ask why I was still there and was;'t checked out!!! I reserved our room for 4 nights 10 days before arriving\n",2,negative
data/ca/42444/247173/684953554.html,Super 8 by Wyndham Marysville/Port Huron Area,"""Really nice \uD83D\uDC4C the staff was real nice and helpful the room was clean and remodeled, air conditioner works good,  the breakfast is okay and  parking was ample. The coffee was very good and I believe that pets are allowed",5,positive
data/ca/42444/247173/362135058.html,Super 8 by Wyndham Marysville/Port Huron Area,"""I've stayed here many times and I enjoy it.   We stayed for two nights because we were enjoying our time.   On the second night I had bites appear on my legs.   I went to my doctor's Monday morning and was informed that I had bed bug bites from staying there.   I paid for two nights in the honeymoon sweet and left itchy.   I'm very disappointed.   I called to report it to the front desk and the gentleman wasn't friendly at all.   He wouldn't take our name or even apologize and say he'd take care of it.   I'm not sure that I'll ever return to your hotel especially after the phone call. ",3,negative
data/ca/42444/247173/644646724.html,Super 8 by Wyndham Marysville/Port Huron Area,"""The staff were very friendly and inviting. They were very positive and nice. It was very convenient to just be able to drive up to the room door rather than hauling things around. The room could use some updating but in this price range it was slightly more than I expected in terms of the customer experience and room cleanliness",4,positive
data/ca/42444/247173/87800212.html,Super 8 by Wyndham Marysville/Port Huron Area,"""I found the staff to be very friendly and knowledgeable about local restaurants and sites. The rooms were well kept and clean. Pool and whirlpool were well maintained as well as the property.",4,positive
data/ca/42444/247173/454542962.html,Super 8 by Wyndham Marysville/Port Huron Area,"""We were in town for the Silver Sticks tournament and were one of the last teams to book our hotel so really all that was left was the Super 8 hotel. Originally, upon hearing this, many were disappointed and then we learned that our whole team were booked for outside hotel rooms. A few were able to call and get their rooms changed to inside rooms. Other than the hefty price tag for the weekend stay, everything else about the Super 8 exceeded our expectations for a Super 8 hotel.\nThe staff were so friendly and nice and accommodating to each of our wants and needs. We were able to converse in the meeting room in the evenings so that our team could hang out together since our rooms weren't by each other. \nThe kids had fun in the pool, which was a good size. Adults were a little disappointed there was no jacuzzi and I will say the pool room got very loud with the echo of screaming kids having fun. \nAll in all it was a fun, happy, satisfying stay at the Marysville Super 8.",5,positive
data/ca/42444/247173/197885239.html,Super 8 by Wyndham Marysville/Port Huron Area,"""I'm never excited when my company books me into a Super 8.  This time, however, I was pleasantly surprised.  Hotel was spotless with a beautiful indoor pool.  Hot tub wasn't working while I was there, but the fitness center, although small, was very nice.  Hotel is clean, people are awesome and I would recommend it to anyone.  The only recommendation I would have is they need some sort of a \""TV Guide\"".  They have a list of channels, but nowhere can you find out what was on except surfing channels.  An online guide would be very nice.  Also, breakfast is over at 9.  That is too early.  Should be 10.",4,positive
data/ca/42444/247173/225523191.html,Super 8 by Wyndham Marysville/Port Huron Area,"""this was suposed to be a special weekend , our son was being married. most everyone was from out of town so we had approx 45 room booked  some for the Friday and Saturday night . Turns out the check in time ws to be 3 which did not leave a lot of time for changing but we could have worked with it except there was not enough staff to prepare the rooms on time . After everyone was booked in we were scattered all over the hotel  which led to commotion after the wedding since it ended at midnight everyone wanted to socialize . the manager approached a couple of groups with the most IGNORANT AND APPALING ATTITUDE A person in this position with absolutley no people skills set of a numerous groups of upset patrons which in turn caused the manager to lose her cool   local athorities were call for no reason other than managements inability to deal with situations like this . there were no problems and no confrontations  they asked everyone to go to rooms to continue and everyone did. if the management did the same in a professional manner and positive attitude i am sure we would have avoided this review . \n      ",2,negative
data/ca/42444/247173/154004713.html,Super 8 by Wyndham Marysville/Port Huron Area,"""Front Desk and staff were very helpful and courteous. It was very clean.We just didn't like being separated from the rest of our team.  Maybe book teams on ground floor and together in one wing. I have to say again the staff was good and on top of things.",5,positive
data/ca/42444/247173/601455164.html,Super 8 by Wyndham Marysville/Port Huron Area,"""Absolutely horrible hospitality!  The staff were completely unfriendly and dictator like.  They had no tolerance for children at all!  I will never recommend this place to anyone and will strongly encourage them to avoid this location at all costs!  As a parent of a child on a travel baseball team in Michigan, we travel to this area a lot...we bring 10-13 families each time we book.  That is a lot of business to be treated the way we were.  If we weren't there, that place would have been pretty much empty.  Sad...\n\nThe desk staff kicked us out of the lobby in the evening, telling us we could not drink our OWN alcoholic beverages.  There were absolutely NO signs posted stating this and we have NEVER been told that at any other Wyndham property or property of any hotel chain.  All people in that lobby were over 40 years old and we were quiet and respectful.  It was raining and we just wanted a place to hang out together since our rooms were all in the outside units.  \n\nAnd then there was the treatment of our 12 year old boys and their siblings...they were yelled at, and basically told they could not do ANYTHING on the property.  They could not have a ball in the pool, they could not throw a ball on the lawn, you name it, they got yelled at for it.  At one point, the woman at the front desk even called the police...but she NEVER talked to the parents of the children first.  The police did nothing...they realized how ridiculous it was!\n\nWe have been traveling as a team for YEARS and this hotel\u002Fmotel experience was the ABSOLUTE worst we have ever had.  I am an elementary school principal and I understand how children should behave in public.  While our boys may get rowdy at times, we as their parents take that seriously and keep them in check.  \n\nEnd result is this place felt like a dictatorship, not a family friendly place AT ALL.  Never again!",1,negative
data/ca/42444/247173/168544506.html,Super 8 by Wyndham Marysville/Port Huron Area,"""We stayed here for a shopping trip. The staff is always friendly and very helpful. We enjoy the pool and hot tub especially after a long day of shopping. There are lots of restaurants around the area and they offer a modest breakfast in the lobby. Our room was clean and spacious especially the bathroom, the shower\u002Ftub looked newly renovated.  The only thing I would have liked more is tea available in the lobby breakfast area at night, probably if we had asked they would have made it available.",5,positive
data/ca/42444/247173/267984276.html,Super 8 by Wyndham Marysville/Port Huron Area,"""Stayed here for a quick trip - Very clean and staff really nice - Tim Horton's and fast food nearby and microwave and frig in the room.  Will definitely stay again.  It was really convenient and a bonus at this price to have the pool and hot tub.  Enjoyed Goodells county park for a family event and was close enough to Port Huron to catch a movie.",4,positive
data/ca/42444/247173/171117072.html,Super 8 by Wyndham Marysville/Port Huron Area,"""My significant other and I were on vacation and needed a place in the Port Huron area to crash on a Thursday night before heading into Canada. We had read some reviews on TripAdvisor of multiple hotels in the area, and this Super 8 was reasonably priced and in a decent location (just a couple miles off I-94). We figured we would give it a try.\n\nOur check-in experience was quick and easy. The lobby and breakfast area is very nice, and the pool\u002Fhot tub area looked inviting (although we arrived too late in the evening to use that). The room was basic - no frills, and the mattress was only so-so. The room was clean and we had no major complaints other than the fact that the air conditioning unit was rather loud. We didn't get the greatest night's sleep, but it was acceptable.\n\nBreakfast in the morning was okay ... a typical hotel breakfast with the waffle iron, cereal, yogurt, coffee, juice, etc. For some reason the waffle iron didn't cook my waffle all that well, but again... no major complaints because it was all decent.\n\nThe check-out process was easy. Everything was fine. We wouldn't mind staying at this Super 8 again in the future.",3,negative
data/ca/42444/247173/199447030.html,Super 8 by Wyndham Marysville/Port Huron Area,"""Enjoyed a pleasant stay at the Super 8 Motel in Marysville on a Friday evening.  Staff was very friendly and helpful.  The room was clean and well-equipped.  We requested a first floor room and was pleased to find that request was honored.  Would definitely stay there again.",4,positive
data/ca/42444/247173/529032841.html,Super 8 by Wyndham Marysville/Port Huron Area,"""Only suggestioni I have:  When you have a block of rooms booked for an event such as a wedding there should be more staff on hand for check-in knowing that all guests will be arriving at the same time.  ",4,positive
data/ca/42444/247173/275160061.html,Super 8 by Wyndham Marysville/Port Huron Area,"""clean, friendly and clean. Had a nice stay for a smaller place. Food was great and beds where very comfortable. ",5,positive
data/ca/42444/247173/233102732.html,Super 8 by Wyndham Marysville/Port Huron Area,"""It's hard when you're travelling, sleeping in a different bed each night.  We stayed in a couple of other hotels while we were away which were really nice, but I have to say this king size bed was the most comfortable one.  Our room was a little bit dated, but overall, was clean and had everything we needed.  The TV and Wi-fi connection were good, and the room was quite spacious.  I wished for a bigger vanity surface in the bathroom as there's not enough room for two people to put all their stuff, but that's okay, it was only one night.  I took advantage of the hot tub in the pool area that evening and that was wonderful!  Continental breakfast was also good, with fresh baked muffins and good coffee.  Very nice place, would recommend it.",4,positive
data/ca/42444/247173/215295029.html,Super 8 by Wyndham Marysville/Port Huron Area,"""Our first stay at this Super 8 and we were very happy with our room. VERY friendly staff and a seemingly quiet area. Mild disappointment with the continental breakfast.\n      ",4,positive
data/ca/42444/247173/188552058.html,Super 8 by Wyndham Marysville/Port Huron Area,"""Everything was great...except the internet was down...and I needed it for work and no discount was offered.",4,positive
data/ca/42444/247173/285915426.html,Super 8 by Wyndham Marysville/Port Huron Area,"""fridge did not work, fan on air conditioner\u002Fheater very noisy, room had a very unusual odor from cleaning fluid we think... when we approached the mgr, the response to the fan was that they had quite a few noisy fans that had to be repaired, also they dod not know the fridge did not work yet he asked if we eiggled the extension cord because sometimes that worked... he seemed to know that may have turned it on... but the worst was the running toilet allevening and night ... we told him about it and the said he wondered what room that noise was coming from....he did not even offer us another room when asked....Never again...",2,negative
data/ca/42444/247173/175416404.html,Super 8 by Wyndham Marysville/Port Huron Area,"""We have stayed here many times and would recommend it for sure.\nWe golf at nearby courses which are reasonable as well .\nThere is shopping ,the hot tub and pool when the day is over.\nVery good service,the breakfast is perfect for a good days start.\n      \n      ",4,positive
data/ca/42444/247173/700323152.html,Super 8 by Wyndham Marysville/Port Huron Area,"""The rooms are very nice, clean and smell fresh, slept very well. Will stay again!!! Easy to find, great location. Quiet. The pool was very inviting but we got in to late to enjoy it. I would highly recommend this as a nice nights stay.",5,positive
data/ca/42444/247173/524749305.html,Super 8 by Wyndham Marysville/Port Huron Area,"""We stayed here because we didn't have much choice..we were pleasantly surprised! Our room smelled clean, not like smoke at all, everything was clean, clearly had fresh sheets, breakfast was sufficient-waffles, cereal, toast, juice, coffee, etc. The desk clerk that greeted us was extremely friendly and welcoming. We were very pleased. Thank you Super 8.",4,positive
data/ca/42444/247173/391165727.html,Super 8 by Wyndham Marysville/Port Huron Area,"""As am overnight stay, not worth it.  If you're going to stay several days, not bad but you expensive for the quality for just overnight.",3,negative
data/ca/42444/247173/272872930.html,Super 8 by Wyndham Marysville/Port Huron Area,"""The room was musty and smelled of cigarettes even tho it was supposed to be a non smoking.  The hotel also told me they would have hard boiled eggs in their breakfast. Needing protein in the morning I was glad to hear that. But in the morning when I went over to eat the front desk informed me that if they are not on the counter well'we must be out!'  They didn't get a chance to get more!  Really?  You couldn't send someone to the  store and boil up some eggs?  Really??\n\nAlso all they had were double beds. Really?  Get with it. Never going back.  \n\n",2,negative
data/ca/42444/247173/461749161.html,Super 8 by Wyndham Marysville/Port Huron Area,"""I am in a wheelchair and we stay once a month at a hotel (we jump around) and my wife goes swimming and I get to take a couple showers.  We booked a room with a king bed and a roll in shower and they gave us a double bed with a roll in shower because they had given the king to someone else",4,positive
data/ca/42444/247173/168289949.html,Super 8 by Wyndham Marysville/Port Huron Area,"""The motel is well kept and the people are courteous and helpful. The location suited my purpose and I would stay there again under similar circumstances. Compared to similar venues in other pats of the country that I have visited in my travels , I did find it comparatively pricey. ",4,positive
data/ca/42444/247173/540037270.html,Super 8 by Wyndham Marysville/Port Huron Area,"""We arrived and the room was recently updated and very clean. Julie at the front desk was wonderful and answered any questions that we had. The pool is nice and we will visit again when we are in the area. ",5,positive
data/ca/42444/247173/388569872.html,Super 8 by Wyndham Marysville/Port Huron Area,"""A group of us are bicycling across the US and the Marysville Super 8 was on our route.  We were surprised by the extras at this Super 8--very spacious rooms, elevator, large breakfast area and an indoor pool!  Very clean and well-maintained; the staff was fun & friendly!  The best Super 8 we have stayed in!!",4,positive
data/ca/42444/247173/603653380.html,Super 8 by Wyndham Marysville/Port Huron Area,"""The service was really good. The rooms were neat but not exceptional. The table and chairs were  really old and looked dirty. I would visit this place again for the service. They charged me $85 but it was not worth the money.",3,negative
data/ca/42444/247173/150306158.html,Super 8 by Wyndham Marysville/Port Huron Area,"""We were charged twice as much as the normal rate, $140 a night and the breakfast in the morning was rediculous. According to super 8 policy, u r only allowed to put out 1 main dish.waffles!  Which the machine was then shut off at 9:50 one morning and ran out of batter the other morning. 8 danishes were put out in the morning. Mind you we had approximately 60 people in our group. The kids were noit allowed on the computer because of some policy. The walls are thin and could here conversations next door. We normally stay at baymonts or holiday inns for alot less money. They should be a little more accommodating accordingly. The staff are the front desk was not that pleasant either.",2,negative
data/ca/42444/247173/180741606.html,Super 8 by Wyndham Marysville/Port Huron Area,"""Enjoyed our stay @ Super 8. Great area with lots of shopping close by and great restaurants too. Very clean room and loved being close to the pool. Reasonable rates and Dave at the front desk was so pleasant and helpful. He surely went out of his way and even showed us a couple of different rooms. Pool could of been a little warmer and hot tub needs more water movement. We would definitely go back again and would recommend friends to visit this place for sure.",5,positive
data/ca/42444/247173/145759902.html,Super 8 by Wyndham Marysville/Port Huron Area,"""The hotel was convenient to where we were visiting. The rate per night is competitive. The continental breakfast is convenient but the selection and quality have deteriorated since our last visit. Good value for an overnight stay.\n      \n      \n      ",3,negative
data/ca/42444/247173/695332545.html,Super 8 by Wyndham Marysville/Port Huron Area,"""The room was spacious and clean. The front desk staff very helpful. Chris, the lady on duty during our weekend stay is a treasure. She goes out of her way to be helpful.\nWe were in town for a wedding and appreciated her restaurant recommendations and help with other things.",4,positive
data/ca/42444/247173/488785978.html,Super 8 by Wyndham Marysville/Port Huron Area,"""I dropped by 2days before I made the night I stayed and made reservations.  the clerk asked if he could run my card for the stay and i declined.  When i arrived a different clerk was at the front desk  and said the type of room i had asked for was not available and that king bed room was all they had because the motel was full.   the parking lot was half empty then and when i left at 3am it was still half empty.  It only caused an increase of $10 in the bill but left me with the feeling I had been mismanaged.  ",3,negative
data/ca/42444/247173/171355408.html,Super 8 by Wyndham Marysville/Port Huron Area,"""we had been up all night traveling and Kim the person at the front desk did what she could to get us an early check in .We got a very nice room on the ground floor and was able to park my collector car right outside the room every time we saw Kim she would talk to us and make sure everything was ok .Had a great weekend away will definitely stay her again ",5,positive
data/ca/42444/247173/653345457.html,Super 8 by Wyndham Marysville/Port Huron Area,"""Stayed there for a family get away. Trina at the front desk was amazing!! Very helpful and welcoming. Lisa is also a awesome manager. Will stay again for sure!! Rooms were clean and nice. Can't wait to see when the remodeling is done! Awesome pool too!",5,positive
data/ca/42444/247173/218933544.html,Super 8 by Wyndham Marysville/Port Huron Area,"""Stayed here one night on our way to Niagara Falls. This was a very clean and friendly hotel at a great prices. I would recommend this hotel to everyone. Nice pool and hot tub too. Comfy beds and great looking comforters!",5,positive
data/ca/42444/247173/198043326.html,Super 8 by Wyndham Marysville/Port Huron Area,"""Well managed professional staff eager to assist with a smile. Great knowledge of the area for folks looking for quick direction to amenities. Very relaxing.",4,positive
data/ca/42444/247173/722905571.html,Super 8 by Wyndham Marysville/Port Huron Area,"""We really want to thank the entire staff for making us feel welcome and comfortable during our three day stay. Everyone had a smile on their faces and went out of their way to ensure our stay was enjoyed. From happily doing little extra things for us to always smiling and treating us as family! A special thanks to Kristy in housekeeping for staying on top of all the small things that really mean a lot to a hotel guest!! The entire hotel was exceptionally clean!!!  We would recommend this hotel to everyone.",5,positive
data/ca/42444/247173/314871168.html,Super 8 by Wyndham Marysville/Port Huron Area,"""We stayed here 2 nights. We found the hotel to be petty good. Nothing fancy but perfect for a nice clean place to stay with a polite staff. ",4,positive
data/ca/42444/247173/542643097.html,Super 8 by Wyndham Marysville/Port Huron Area,"""Overall the hotel was nice.  Staff was friendly.  Breakfast was good.  Room was clean and well stocked.  But was quite surprised to find the hot tub had been cemented in.  Really should change information on webpage to reflect NO hot tub.",3,negative
data/ca/42444/247173/715484241.html,Super 8 by Wyndham Marysville/Port Huron Area,"""Motel is clean and quiet.  Breakfast is pretty standard fare for a motel.  No elevator for second floor rooms in our building and elevator out of service in main building.  Nice enough but needs updating.",4,positive
data/ca/42444/247173/501011104.html,Super 8 by Wyndham Marysville/Port Huron Area,"""We use this motel 8 whenever we cross from Canada.\nIt is in an area which we feel very comfortable to shop, golf,and relax.\nEasy to book on line.",4,positive
data/ca/42444/247173/463260384.html,Super 8 by Wyndham Marysville/Port Huron Area,"""We had a company wide meeting and we had over ten rooms.  The staff was wonderful and the facilities were clean.  We appreciate the experience and highly recommend the Super 8 Marysville.",5,positive
data/ca/42444/247173/391870032.html,Super 8 by Wyndham Marysville/Port Huron Area,"""Kim was fabulous in accommodating for my needs. I was told when reserving on the toll free number that there was a whirlpool spa and no Jacuzzi room. while checking in Kim helped by changing my room to one with a Jacuzzi because the hot tub at this location had been removed. I was even more impressed when Chris called me to  let me know that I had left an item behind in the room after checking out.",5,positive
data/ca/42444/247173/291408619.html,Super 8 by Wyndham Marysville/Port Huron Area,"""This hotel is attractive and well kept; looked like all rooms have exterior entry; not quite on I-94, but accessible enough. Very nice room and spacious, with desk, table and chairs. The bed was comfortable enough, though not as soft as I like; I slept great. It was very clean, including the carpet. The refrigerator was quite cold.  Had plenty of lights and electric outlets. The shower was nice, with a nice adjustable shower head, but it had that single handle faucet I dislike without separate temperature and flow controls, and the shower squealed when it ran, which had to be very annoying to anyone in nearby rooms. Both the shower and sink faucets had the hot and cold positions backwards. The AC fan was loud and runs constantly; it actually gave the little lady a headache. The toilet is also extremely loud when it flushed. We didn\u2019t use the pool, but it looked very nice. Breakfast was the usual stuff and DIY waffles, with no eggs or meat.\nOverall it was a good value, but the noisy AC is a deal breaker. If we stay again we\u2019ll have to arrive early and check the AC fan, then demand a different room or leave.",4,positive
data/ca/42444/247173/578669684.html,Super 8 by Wyndham Marysville/Port Huron Area,"""I would recommend this place if you are in the area and need a place. The staff will do all they can to help you and make sure you have  a room. I love how nice the night staff is and how they make sure to help.",5,positive
data/ca/42444/247173/438982767.html,Super 8 by Wyndham Marysville/Port Huron Area,"""Rooms were clean, Front desk was friendly. Beds were a little hard but overall the stay was very nice at a good price. ",4,positive
data/ca/42444/247173/553775101.html,Super 8 by Wyndham Marysville/Port Huron Area,"""Did not get the big tub in bathroom after I asked if it would specifically  be there and was told Yes! And charged my niece on her debit card instead of mine!!!",3,negative
data/ca/42444/247173/330026429.html,Super 8 by Wyndham Marysville/Port Huron Area,"""We stayed two nights at this property for Black Friday cross border shopping\nThe hotel was clean  quiet and comfortable. We have stayed here several times \npreviously\n\n",4,positive
data/ca/42444/247173/298270682.html,Super 8 by Wyndham Marysville/Port Huron Area,"""I was very impressed with the overall quality and cleanliness of your hotel.  \n\nHowever, I was not impressed with the fact that a few adults could not sit outside at a picnic table and have quiet conversation.  You had an employee that seemed to be on a power trip.  She continued to hound us about not being out there.  It was about 1:00 am, but we were not loud in any way.  We were simply having quiet conversation.  We were surrounded by people who had all attended the same wedding.  There was not anyone complaining.  She just didn't want us out there.  I thought it was ridiculous.\n\nAlso as the mother of the bride, I unfortunately left my gown hanging in the closet.  When I returned for it I could not believe they would put a gown the quality of mine into the smallest plastic bag they had.  I had it hanging for a reason.  \n\n      \n      \n      ",4,positive
data/ca/42444/247173/315905314.html,Super 8 by Wyndham Marysville/Port Huron Area,"""Just stayed here overnight to attend a wedding at Alexander's Banquets right down the street. Nice hotel, room was updated with newer carpet and a 40 inch flat screen tv with all HD channel lineup. Beds were comfortable and room overall was clean. Upon check in, the desk clerk said they had me in one of the \""motel\"" rooms but asked if I wanted to be moved inside, and I said sure. I am glad I did! This hotel is set up as a 3 (or maybe 4) buildings complex. One of which is the main building with front desk, breakfast room, pool, and 2 stories of normal hotel rooms that have been recently renovated\u002Fupdated. The 2-3 other buildings surrounding the main building were two story \""old school\"" motel type rooms, and they did look quite uninviting and ran down. Upon check out, I told the clerk that my room was nice and asked if it was recently remodeled and she said yes. I asked about the \""motel\u002Fexterior entry\"" rooms and she said \""they are working on it\"".  My guess is the main building might have been built years after the motel units. So my tip is ask for a room in the main building, it seems to be the difference of a good stay like me, or a bad stay like previous reviewers. \n\nOutside the room:\n- Breakfast was a disappointment, all they had were 2 cereals, some fruit, a waffle maker, and some of Super 8's signature cinnamon rolls (those are good!). They seem to have a container for biscuits and bagels but it was empty! Breakfast hours  are 6-9AM vs the normal 10am at most hotels. If I would've known that it was going to be a poor selection, I would've slept in an extra hour or so and stopped at Tim Horton's across the street, as check out isn't until 11. But hey, free is free. \n- Pool area was nice, water was a little on the cold side for my liking, especially since they filled in where the hot tub used to be in with cement. \n\nOverall this is not a fancy hotel, but it's great for a good night sleep or for the business traveler, wifi is great! Just make sure you get a room in the main building!\n\nAlso - This hotel is within walking distance to Alexander's Banquet Facility and right of I-94, very convenient!",4,positive
data/ca/42444/247173/509518901.html,Super 8 by Wyndham Marysville/Port Huron Area,"""Carpet is horrible, Bbq grilling should be allowed far away from the rooms, nobody that's not grilling should have to smell in your room! Staff was pretty nice. Pool was a good size and location is fare, due to a few fast good spots are walking distance..",3,negative
data/ca/42444/247173/403649183.html,Super 8 by Wyndham Marysville/Port Huron Area,"""Staff was the only thing excellent.  Bedding old and worn, towels extremely thin.  Rooms need updating desperately.  I would have been okay paying $50.00, not $135.00 (AARP Rate).",2,negative
